Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Population
0.49698014510882377,0.24846164103535237,0.000648659842246408,0.16332293070206247,0.0017592441176076826,0.04173466192808329,0.0009729897633696122,0.4769176718386517,0.0009459622699426784,0.019824490925451774,0.0018231272838895257,0.4840652153276472,0.0005805645990668609,0.04518224686885397,0.004028149539837543,0.4028040727851019,0.0006648061370209399,1.3689249917537834e-06,1.404025632567983e-07,2.246441012108773e-06,2.808051265135966e-07,0.16332293070206247,0.0017592441176076826,0.09826775402343312,0.0018561218862548734,0.0006012739771472387,2.211340371294573e-05,0.0005795115798424349,1.7199313998957792e-05,0.006469399108465123,0.0007153510597933873,2.0709378080377747e-05,2.1060384488519745e-06,9.79307878716168e-06,1.965635885595176e-06,1.4285960811379227e-05,1.404025632567983e-07,1.3057438382882242e-05,1.404025632567983e-07,1420074
0.49040103326238493,0.2464385489700068,0.0009028319615868737,0.17997886549981926,0.0014588008230382434,0.025257615980673994,0.0005471875171441417,0.4843215988316872,0.000286216941013711,0.052467160150639,0.002621780109726745,0.4813126163214136,0.0005839593964306587,0.05378134320961758,0.003791894238664869,0.38052446261819517,0.000828190534975436,9.055761316828824e-07,1.0976680384034939e-07,2.0306858710464636e-06,2.1953360768069877e-07,0.17997886549981926,0.0014588008230382434,0.1288077768855252,0.0018204824416921945,0.0002648124142648429,6.586008230420963e-06,0.00024148696844876865,4.3906721536139755e-06,0.007456184567865332,0.0007587630315464151,1.838593964325852e-05,1.9209190672061144e-06,4.912064471855634e-06,1.2074348422438433e-06,1.1443189300356424e-05,8.232510288026203e-08,9.52227023315031e-06,1.0976680384034939e-07,1754367
0.48860950269151554,0.23973147222735178,0.00019830762069180622,0.18762707994012312,0.00048688126122407876,0.004454653142310651,3.9445595171634795e-05,0.48153613244648585,9.82091211164749e-05,0.035600941360326356,0.0009590330822178892,0.47709539901078024,0.00019217678038653747,0.05477431540205712,0.0014566722330342319,0.39271244098626407,0.00025556735561837286,1.8508197147981136e-07,7.711748811658807e-09,3.046140780605229e-07,1.156762321748821e-08,0.18762707994012312,0.00048688126122407876,0.12384555760228068,0.0007141464987036638,4.677175654271066e-05,3.0846995246635225e-07,3.9329918939459916e-05,3.0846995246635225e-07,0.00566956205009938,0.000244963701002342,1.8893784588564076e-06,7.711748811658806e-08,1.3032855491703382e-06,8.482923692824688e-08,1.5809085063900554e-06,3.8558744058294036e-09,1.3996824093160733e-06,3.8558744058294036e-09,12716164
0.4895992756085811,0.24143957026470136,0.0004217311111320297,0.18892193824968048,0.0009247685478797877,0.006878238792853291,8.363351919328059e-05,0.48227661556721463,8.610616236942976e-05,0.042066642007029954,0.0013704261179810254,0.4739787886920545,0.0004165676503818358,0.05642157196616394,0.0017786304164435333,0.3888196486590899,0.0004338034278155815,3.054441570537204e-07,1.4544959859700973e-08,5.672534345283379e-07,2.9089919719401945e-08,0.18892193824968048,0.0009247685478797877,0.13093976481536992,0.0009581492307578015,6.356147458689325e-05,5.817983943880389e-07,6.108883141074408e-05,5.09073595089534e-07,0.0059385616611173095,0.00033737034394576404,3.7816895635222526e-06,2.1817439789551456e-07,2.8071772529222876e-06,2.1090191796566408e-07,2.9889892511685496e-06,1.4544959859700973e-08,2.618092774746175e-06,7.272479929850486e-09,6696893
0.4863339901760928,0.24206471388232062,0.0007611613192384151,0.19841693692008747,0.0010182729191755711,0.014973051248858227,0.00022566629634771966,0.47968176703047655,0.00010235138031071438,0.024055965533208896,0.0015243265058624315,0.47151585329050605,0.0003571508255721765,0.052657473015186855,0.002467223182610383,0.38796383192963313,0.0005293292770888452,5.703314866711495e-07,4.6243093513876975e-08,1.1252486088376732e-06,7.70718225231283e-08,0.19841693692008747,0.0010182729191755711,0.13994393246459544,0.0013811270596144592,0.0001424287280227411,1.541436450462566e-06,0.00012454806519737532,1.3872928054163094e-06,0.005828941937424193,0.00042620717855289947,8.323756832497856e-06,6.165745801850264e-07,4.269778967781307e-06,6.165745801850264e-07,6.4277899984289e-06,3.082872900925132e-08,5.579999950674489e-06,3.082872900925132e-08,3150011
0.4902887422513606,0.24339917844917972,0.0006188113280127899,0.19157217302297283,0.0011098886886712943,0.016733486308305606,0.00027869229240935,0.47994161772587507,0.00042460184405120174,0.04415859178132498,0.001848355946577229,0.47573211874638527,0.00036704582714057514,0.054390267688095066,0.00231183334591017,0.3858063959742857,0.0006228503467433601,6.395112990069626e-07,5.0487734132128626e-08,1.2621933533032157e-06,8.414622355354771e-08,0.19157217302297283,0.0011098886886712943,0.12732434353802677,0.0014893881568977946,0.00015903636251620516,2.356094259499336e-06,0.00014506808940631627,1.6829244710709542e-06,0.006909751293323124,0.0004853554174568632,1.0434131720639916e-05,6.731697884283817e-07,4.527066827180866e-06,7.4048676727122e-07,7.051453533787298e-06,3.3658489421419084e-08,6.109015829987563e-06,3.3658489421419084e-08,2912619
0.4885047738133535,0.24035636366412286,0.0004981626339917085,0.1912100393471441,0.0009610077678123631,0.009353233071616493,0.00012880500062384387,0.47945376232214815,0.000173197895575695,0.03089603343911307,0.0014784146124235933,0.4730877555807892,0.000364655922818777,0.07693605787262597,0.0024946401436612884,0.3916162965019863,0.00040117618615355107,5.248421078051363e-07,3.2802631737821016e-08,1.2902368483542935e-06,6.560526347564203e-08,0.1912100393471441,0.0009610077678123631,0.12812970377846794,0.0013380193485857195,8.594289515309107e-05,1.4214473753055776e-06,8.45214477777855e-05,1.0934210579273673e-06,0.0051835812093162705,0.00037788631761969814,5.02973686646589e-06,3.280263173782102e-07,3.5973552805810384e-06,4.2643421259167323e-07,4.5376973903985746e-06,2.186842115854735e-08,3.9691184402763435e-06,2.186842115854735e-08,4461952
0.4909956115513686,0.23956261088618627,0.0006087812677830183,0.18388869788108714,0.001162958108875575,0.009144604394030064,0.00013614140426306567,0.4794722820162891,0.00028928728182818996,0.04269633134023048,0.0014286926109127148,0.47695709861743674,0.0003101996154543242,0.0906089168881757,0.0030307041080905118,0.389101744607882,0.0005897700553956235,5.80898156281506e-07,4.2247138638654986e-08,1.5103352063319156e-06,7.393249261764621e-08,0.18388869788108714,0.001162958108875575,0.12226871134829054,0.0014679824498466639,7.678417447575543e-05,1.5842676989495618e-06,9.146505515268803e-05,1.0561784659663745e-06,0.006124990159832199,0.0005482622416831451,5.597745869621785e-06,5.280892329831872e-07,5.1647126985755716e-06,4.1190960172688606e-07,4.488758480357092e-06,3.1685353978991236e-08,3.855051400777267e-06,2.1123569319327493e-08,4664616
0.47994347165869133,0.23433900214679595,0.0008051352975500508,0.20480713929492908,0.0017848653447683832,0.03414452046120129,0.0008986809507465534,0.47402046081565014,0.0003413345208238796,0.03803844753662517,0.002465392119549047,0.4656217035632023,0.0006923092425496889,0.0506299780924567,0.0033308679338556204,0.4028061544862287,0.0007451518252713774,1.2496556724723628e-06,1.428177911396986e-07,2.320789106020102e-06,2.856355822793972e-07,0.20480713929492908,0.0017848653447683832,0.1478589021224521,0.002239382965070474,0.00035668743337139726,8.569067468381915e-06,0.00031062869572884446,5.7127116455879435e-06,0.005045038472009853,0.0007326552685466538,1.7495179414613077e-05,2.4993113449447255e-06,9.318860871865333e-06,2.142266867095479e-06,1.4603119144034181e-05,1.428177911396986e-07,1.27464878592181e-05,1.428177911396986e-07,1340825
0.49121454515089247,0.23790253106199802,0.00030875191402346657,0.18092594035112963,0.0007888611403299571,0.010966786735609843,0.0001196819919359385,0.4831029823654665,0.00018915117259121848,0.028992698482344106,0.0012272888582432796,0.4792447209472248,0.0004040587548522893,0.043244849334674706,0.0016588915338466097,0.39507439915622117,0.00036676477365840215,3.6562726660673675e-07,1.625010073807719e-08,4.712529214042384e-07,2.437515110711578e-08,0.18092594035112963,0.0007888611403299571,0.12091439957591427,0.001055119040923352,0.00013276332303009062,1.2187575553557892e-06,0.0001138319556702307,9.750060442846313e-07,0.005998237184439052,0.00040600876694085855,4.225026191900069e-06,2.4375151107115783e-07,2.6162662188304276e-06,3.250020147615438e-07,3.306895500198708e-06,1.625010073807719e-08,2.9900185358062023e-06,8.125050369038594e-09,6037624
0.4881897517042469,0.2369627046883626,0.00021071655845781055,0.1877452662766216,0.0006420657487126228,0.009993843685808454,0.00012033863288061181,0.48312306320249193,8.216175052472612e-05,0.014454730935634123,0.000741863943962053,0.4714689146942265,0.000253568161102172,0.04432222714965879,0.001374651081193004,0.40423963735279766,0.0002933032835542163,2.7623347159175164e-07,1.4165819055987264e-08,4.2497457167961793e-07,2.1248728583980893e-08,0.1877452662766216,0.0006420657487126228,0.11670842926022923,0.0008043352059989568,0.0001257924732171669,1.34575281031879e-06,9.632756958071339e-05,1.0624364291990448e-06,0.004897052818559517,0.00029939458574829083,2.9748220017573253e-06,2.1248728583980896e-07,1.8557222963343314e-06,2.3373601442378982e-07,2.868578358837421e-06,7.082909527993632e-09,2.5073499729097457e-06,1.4165819055987264e-08,6873003
0.48494739835770134,0.2387092696254303,0.000216668296289019,0.19277165756876977,0.0006264539870965114,0.004721980084274558,4.1469010540300816e-05,0.4797336171741854,6.186360588798974e-05,0.027733736159235838,0.0008519113828091774,0.4745215840988421,0.0001564071228926334,0.061623823716973336,0.0014714214957754043,0.3931258800121292,0.0002448322612929704,2.427928017582015e-07,9.711712070328059e-09,4.2731533109443464e-07,1.4567568105492089e-08,0.19277165756876977,0.0006264539870965114,0.13796433887827866,0.0007902905697229458,4.438252416139923e-05,3.399099224614821e-07,4.312000159225658e-05,3.399099224614821e-07,0.005606522819640037,0.00024687172082773926,2.476486577933655e-06,9.71171207032806e-08,1.8597928614678233e-06,1.1168468880877267e-07,1.990900974417252e-06,4.8558560351640295e-09,1.7141171804129024e-06,4.8558560351640295e-09,9973907
0.48705704040495323,0.242181253247768,0.00031099412204523924,0.19194823211492454,0.0006684516813746603,0.010133088401469027,0.00010665863391443223,0.4819785348918324,6.55497191425539e-05,0.023543662760065746,0.0011318769684878938,0.47632934091481954,0.0002821487910918624,0.04272243967667456,0.0015511706265077872,0.38686045153020804,0.0003252440609892727,2.763624522479216e-07,1.72726532654951e-08,4.4908898490287256e-07,2.5908979898242647e-08,0.19194823211492454,0.0006684516813746603,0.13804269944477152,0.0008604372224206383,0.00010363591959297059,1.036359195929706e-06,8.774507858871509e-05,1.2090857285846568e-06,0.006145523668596828,0.0003033077913420939,4.749979648011152e-06,2.590897989824265e-07,2.1936269647178774e-06,2.0727183918594118e-07,3.514984939528253e-06,8.63632663274755e-09,3.0745322812581274e-06,1.72726532654951e-08,5600166
0.49163501481402727,0.2370429390304357,0.0010514449610188482,0.18174866268920759,0.001633250012504847,0.012843982499471716,0.0002851208173948989,0.4798172029505099,0.0003431030925429925,0.06225611395900948,0.002486464973017392,0.4753956827892168,0.0004200824094062735,0.09319981703804335,0.003967573460133652,0.3899362516959433,0.0007052032268011724,1.0902650027846658e-06,9.911500025315142e-08,2.4448366729110686e-06,1.321533336708686e-07,0.18174866268920759,0.001633250012504847,0.1223493734208281,0.0018263590713314037,0.00010704420027340355,2.8082583405059573e-06,0.0001283539253278311,1.9823000050630285e-06,0.005941118306840985,0.0005965071098568831,8.424775021517872e-06,8.259583354429286e-07,7.714450853036953e-06,9.911500025315143e-07,6.9215308510117415e-06,4.955750012657571e-08,6.062534182151096e-06,4.955750012657571e-08,2981835
0.4876903606461644,0.23903417270143318,0.0004197960734193031,0.19534359639246437,0.0008268782774940882,0.007484495959750929,9.320855463199745e-05,0.4784121761069522,0.00017211400625141216,0.04797117719390121,0.0014794970832848768,0.4730373878415572,0.00028939945095459054,0.06119940201508835,0.001848119832592495,0.39079534013604056,0.000451898593514211,3.0195439693230205e-07,1.589233668064748e-08,6.99262813948489e-07,3.178467336129496e-08,0.19534359639246437,0.0008268782774940882,0.13111328738732633,0.001069156950190559,7.111820664589746e-05,7.151551506291365e-07,6.627104395829998e-05,6.356934672258991e-07,0.006073097539142627,0.00036703351563955347,4.370392587178056e-06,2.3838505020971215e-07,2.48715069052133e-06,2.304388818693884e-07,3.2579290195327326e-06,7.94616834032374e-09,2.908297612558488e-06,7.94616834032374e-09,6124160
0.4832114346605836,0.24286305140695794,0.0009761180408206381,0.197868937787491,0.0020964610260700784,0.04248170604520093,0.0014259732750107887,0.47637001817438723,0.0003847505570812242,0.0393978240829788,0.002563044545350717,0.4714130203978437,0.0005967928734984912,0.059625937683884855,0.0036268730539431027,0.3930703922767691,0.0010452917602488724,1.8536748343513737e-06,2.2605790662821633e-07,3.5717149247258183e-06,3.6169265060514615e-07,0.197868937787491,0.0020964610260700784,0.13629302460103115,0.002053510023810717,0.00040509576867776365,1.5371937650718712e-05,0.00037570824081609557,1.1302895331410817e-05,0.00554610468121666,0.0008639933191330429,2.3962138102590933e-05,3.6169265060514613e-06,1.2478396445877542e-05,3.4812917620745317e-06,1.8717594668816313e-05,1.8084632530257308e-07,1.5869265045300787e-05,1.8084632530257308e-07,1061705
0.4893262298858547,0.2445229755662515,0.0006690769879198627,0.19514382906194727,0.0011319922574447583,0.025106196994724526,0.00043610159817536606,0.4816876220203666,0.0003288469127772482,0.039948070005016434,0.0019847175981925302,0.4749634615315629,0.0005590397517213219,0.04698994720339569,0.0024256254204777176,0.3817887361427484,0.0006129200535840557,8.347652401268607e-07,7.588774910244189e-08,1.568346814783799e-06,1.0118366546992253e-07,0.19514382906194727,0.0011319922574447583,0.1293557275283857,0.0015817536504585637,0.00025801834694830244,4.300305782471707e-06,0.0002172919215966586,3.0355099640976757e-06,0.0068038426253612646,0.0006131730127477304,1.5430508984163183e-05,1.2647958183740316e-06,7.310519830201902e-06,9.612448219642639e-07,1.0674876707076827e-05,5.0591832734961264e-08,9.182417641395467e-06,5.0591832734961264e-08,1923826
0.4885439108325293,0.24501758158741435,0.0004174618341769758,0.1813797122742857,0.001313450398487666,0.015994561657323176,0.00032721267625649737,0.48271705087730155,0.00030786224169358285,0.055137794406070015,0.0022026187276655254,0.48173049593483164,0.0003895464531681811,0.060202691347853214,0.0030166058602628812,0.3910109004003072,0.000595105167869306,8.089116087775747e-07,6.344404774726077e-08,1.3799080385029214e-06,9.516607162089114e-08,0.1813797122742857,0.001313450398487666,0.10270290727302699,0.0014999758988646127,0.00019509044682282684,3.33081250673119e-06,0.00018525661942200145,1.903321432417823e-06,0.005938838699501712,0.0005966912690629875,8.2477262071439e-06,7.930505968407595e-07,6.169933643421109e-06,8.247726207143899e-07,6.439570846346968e-06,3.1722023873630386e-08,5.868574416621621e-06,3.1722023873630386e-08,3030281
0.48382614415900693,0.239459445406594,0.0007675255940056218,0.19264500996396272,0.0019175685795532202,0.04308853813394657,0.0009664346376074495,0.47799978158309225,0.00026900757954021793,0.029898270983184223,0.002677265910662169,0.4684485891888878,0.0007515132380806088,0.03405685773197592,0.0025922225091937665,0.40469130202693454,0.0006860404938538891,1.0674903950008648e-06,1.0674903950008647e-07,1.4944865530012107e-06,2.1349807900017295e-07,0.19264500996396272,0.0019175685795532202,0.13669783836196742,0.0021748337647484284,0.0005458434219771088,9.607413555007782e-06,0.0004081371610219973,9.607413555007782e-06,0.004257863355526783,0.0006483224998971919,1.4233205266678198e-05,2.1349807900017295e-06,7.330100712339272e-06,2.3840618821685983e-06,1.4660201424678544e-05,1.0674903950008647e-07,1.2703135700510292e-05,1.0674903950008647e-07,1355244
0.4895784710528314,0.23935978201184463,0.0002090668113048009,0.1811359703627103,0.0005217575628292236,0.007722078072813076,7.165485227952575e-05,0.4837240491451256,0.00010930120928484582,0.03816122467850703,0.0010576256196458001,0.4802514345271912,0.000178916654230262,0.04399949668489137,0.0014232307236227957,0.39511764310448105,0.000251288055032583,2.590598505490547e-07,1.1023823427619347e-08,3.4173852625619977e-07,1.653573514142902e-08,0.1811359703627103,0.0005217575628292236,0.1147468678198555,0.0007230525786175529,0.00010417513139100283,8.26786757071451e-07,7.58439051820211e-05,4.960720542428706e-07,0.005273686889538819,0.0002884934591007983,2.5905985054905462e-06,1.6535735141429019e-07,1.52128763301147e-06,1.433097045590515e-07,2.259883802661966e-06,5.511911713809674e-09,1.9787763052576724e-06,5.511911713809674e-09,8885418
0.48772523347302466,0.2411396691591696,0.0008341084023705635,0.18455055454792318,0.0016454218734995444,0.01917332839024137,0.0004349645043036681,0.4789070841026202,0.00043938392974846475,0.047719560344878786,0.0026804978329387544,0.4776014927856916,0.0005554519980091762,0.08681379782954976,0.003497858938886931,0.3903485436277325,0.0007136209086650555,1.2793073655990237e-06,1.1630066959991125e-07,3.1866383470375684e-06,1.8608107135985803e-07,0.18455055454792318,0.0016454218734995444,0.12561681843754255,0.0018168490604898136,0.0001765444164526653,5.117229462396095e-06,0.00019701333430224968,3.256418748797515e-06,0.0062674430847392175,0.000631745237266718,1.3490877673589706e-05,1.395608035198935e-06,1.1118344013751516e-05,1.3490877673589706e-06,9.443614371512795e-06,9.304053567992902e-08,8.350388077273628e-06,6.978040175994676e-08,2097021
0.4891042200118595,0.2376136201248852,0.00012010401895039437,0.18722881506552735,0.00034746442158142143,0.0031832970582682295,2.9039175609735295e-05,0.4830510478547611,6.836148786395693e-05,0.025306271297069825,0.0004986692718991254,0.47600360449535745,0.0001917339854544081,0.062025818583784094,0.0011498507855719775,0.3996484738478438,0.00016729582208413737,1.106254308942297e-07,2.5142143385052206e-09,2.338219334809855e-07,7.54264301551566e-09,0.18722881506552735,0.00034746442158142143,0.10020441473541972,0.0005882507287800664,3.5802412180314335e-05,2.51421433850522e-07,3.291106569103333e-05,2.2627929046546983e-07,0.00547377146278987,0.0002166247074056098,1.1816807390974534e-06,5.02842867701044e-08,7.341505868435243e-07,4.525585809309397e-08,1.015742592756109e-06,2.5142143385052206e-09,9.051171618618793e-07,2.5142143385052206e-09,19514849
0.48889228149766006,0.23746731526226622,0.0003620980955791185,0.1886167488221389,0.0007209798203298437,0.004448427311947845,4.367738356818152e-05,0.4792421435029407,0.00019079138841469258,0.053945530902652195,0.0012122455038144381,0.47542804045523596,0.0002514362934543982,0.0646127879042635,0.0016264115155575469,0.39422539827439973,0.00033590098825220493,2.1442472189288685e-07,9.322813995342907e-09,4.474950717764595e-07,1.8645627990685815e-08,0.1886167488221389,0.0007209798203298437,0.12318742225409329,0.0008353241339827245,4.432998054785552e-05,4.195266297904308e-07,4.339769914832123e-05,3.7291255981371627e-07,0.006029902864047839,0.0003370663400016228,2.4239316387891556e-06,1.398422099301436e-07,1.7153977751430948e-06,1.2585798893712925e-07,1.92516109003831e-06,9.322813995342907e-09,1.706074961147752e-06,4.661406997671454e-09,10386227
0.48546701517310875,0.24738902504692514,0.0013677334410804691,0.20609583377965174,0.0024710936273642944,0.0686045410977354,0.0023806333811447196,0.47407029823741725,0.0010504855353244964,0.032695645612489055,0.003161649309772878,0.47065701655259695,0.00042809355957432475,0.04976077994861556,0.003858575432056079,0.38412605764768676,0.0017289373819713055,1.6563143674006612e-06,2.548175949847171e-07,4.140785918501653e-06,6.370439874617928e-07,0.20609583377965174,0.0024710936273642944,0.12639653459628178,0.00271125921063739,0.00054722078522968,2.3570627536086334e-05,0.0005121833659192814,1.4014967724159441e-05,0.008344002147774561,0.0013040290423342899,4.777829905963446e-05,7.644527849541513e-06,1.2995697344220571e-05,3.3126287348013225e-06,2.7775117853334165e-05,3.185219937308964e-07,2.286987914987836e-05,3.185219937308964e-07,760394
0.48661593434809935,0.23863114056528867,0.00025331787396020095,0.19692352866210303,0.0005393152107073793,0.004013537588907637,3.875742656646624e-05,0.47936613082594737,8.309325824561398e-05,0.031545547873102674,0.0009283881523724636,0.47301486682582605,0.0001836710698294834,0.0618146400927349,0.0013253707729286635,0.3916390496468067,0.00024345159029075678,1.9149748894279773e-07,8.325977780121641e-09,3.8299497788559546e-07,1.2488966670182461e-08,0.19692352866210303,0.0005393152107073793,0.13004065774516357,0.000717116466201877,3.867416678866502e-05,2.9140922230425743e-07,3.384509967619447e-05,2.4977933340364923e-07,0.006281908605212877,0.00025398395218261064,2.372903667334668e-06,8.325977780121641e-08,1.62356566712372e-06,1.0407472225152051e-07,1.694336478254754e-06,4.162988890060821e-09,1.4903500226417737e-06,4.162988890060821e-09,11675275
0.49071808519255045,0.24337377142122618,0.00046753114470030613,0.18541900756758817,0.0008720633977539928,0.011097602001537478,0.00016171369036848784,0.4801381158164716,0.0002688614115942344,0.0685590398886986,0.001678895659669163,0.476430730253921,0.00026551304530592984,0.07230350550755299,0.0019075766758037424,0.3857598234786564,0.00044768897410294567,5.456596914274131e-07,2.4802713246700594e-08,1.339346515321832e-06,4.960542649340119e-08,0.18541900756758817,0.0008720633977539928,0.12152064552507708,0.0010355132780497497,9.859078515563485e-05,1.3641492285685326e-06,0.0001009470429140714,1.2401356623350297e-06,0.006826822807588105,0.000481544677684692,7.440813974010177e-06,4.960542649340118e-07,4.303270748302553e-06,4.5885019506396097e-07,5.258175208300525e-06,2.4802713246700594e-08,4.58850195063961e-06,2.4802713246700594e-08,3949342
0.4855596165883282,0.24057030520248923,0.0004941090149521188,0.1898787726070147,0.0009843038391986524,0.012003441414957506,0.00018742066084390712,0.48063982424117563,0.00022264837719417467,0.03447020532548076,0.0015486380403392128,0.4762121838136224,0.00036148702398640565,0.0541819545955522,0.0020003816970661733,0.3973656472263608,0.00043251807296717387,5.7561628023313e-07,3.4536976813987796e-08,7.598134899077316e-07,4.60493024186504e-08,0.1898787726070147,0.0009843038391986524,0.11939720692735699,0.001082273730094331,0.00015288368402991933,2.30246512093252e-06,0.00013642105841525182,1.611725584652764e-06,0.004864418060994135,0.0004829420591155961,4.9503000100049175e-06,4.60493024186504e-07,2.843544424351662e-06,4.7200534979116654e-07,4.60493024186504e-06,2.30246512093252e-08,4.0638509384458975e-06,2.30246512093252e-08,4176346
0.48650527303728436,0.23837057357014899,0.00016215589624784808,0.19454333482795874,0.00043710267603532893,0.004023951578625706,3.446810356147134e-05,0.4785683746545677,8.466916729322838e-05,0.02760670881590268,0.0008180759265356048,0.47074149298608536,0.00018469127156422348,0.05659810813838676,0.0014516505931032454,0.3980522148161445,0.00021524513624274934,1.7101043663354027e-07,3.800231925189784e-09,3.1161901786556223e-07,1.1400695775569351e-08,0.19454333482795874,0.00043710267603532893,0.1330774336119579,0.0006421631907185697,3.8192330848157325e-05,3.040185540151827e-07,3.614020560855484e-05,2.6601623476328483e-07,0.0056606734664856944,0.0002422647852308487,1.9761206010986875e-06,7.600463850379567e-08,1.333881405741614e-06,7.600463850379567e-08,1.5694957851033806e-06,3.800231925189784e-09,1.3680834930683221e-06,3.800231925189784e-09,12794885
0.4878780285512255,0.2382009171616601,0.0008248269939475257,0.18751988075577322,0.0021824986735440115,0.05262313324199893,0.0015801124602088,0.48068992150402673,0.0003840902919889651,0.019674265316269292,0.0027443573740554474,0.4690995133763453,0.00048218529461924035,0.050771762769821906,0.004474145307761146,0.405725536278003,0.0009901608246717926,1.9342676574983854e-06,2.3026995922599826e-07,3.039563461783177e-06,4.1448592660679687e-07,0.18751988075577322,0.0021824986735440115,0.11566275835954512,0.003034497522680205,0.0006866650184119268,1.7039976982723872e-05,0.00048034313494543237,1.3355657635107898e-05,0.0036695820702255084,0.0008174583552522938,1.4737277390463888e-05,3.2237794291639756e-06,1.5243871300761085e-05,4.190913257913168e-06,1.8283434762544262e-05,1.8421596738079862e-07,1.6164951137665078e-05,1.8421596738079862e-07,1057798
0.48863635995439403,0.23583788944638004,0.0006014101022179509,0.18752331420608845,0.001071662123125312,0.008782561506919898,0.00014045872672914113,0.47912682963210573,0.000327990107821562,0.05197599258975798,0.0015866141847687713,0.47482974163964486,0.0003608270804217531,0.06574455418192712,0.002567927180971014,0.3946431832136094,0.0004078048302399456,4.460513619101104e-07,2.8471363526177254e-08,9.300645418551238e-07,5.694272705235451e-08,0.18752331420608845,0.001071662123125312,0.13177420161729636,0.0013052222085850526,8.009943605364535e-05,1.3286636312216054e-06,8.750199057045143e-05,1.1388545410470903e-06,0.006033651358467484,0.0004752819617969857,5.029940889624649e-06,3.7961818034903006e-07,3.7297486219292203e-06,3.7961818034903006e-07,3.948029075629913e-06,1.8980909017451506e-08,3.4735063501936256e-06,1.8980909017451506e-08,5091517
0.4883576008689563,0.24811394059333525,0.0015142160981616048,0.1953073792612022,0.0021556740296467614,0.05174611323713909,0.0012796036877647102,0.47877768611594995,0.0003963569662705185,0.04876460352289526,0.0033309441984349705,0.47179065251972996,0.0007905058157373015,0.05627716891840429,0.004465916235555006,0.3820665863459434,0.0012188804756619845,1.6560876028016094e-06,2.2081168037354792e-07,4.029813166817249e-06,4.968262808404828e-07,0.1953073792612022,0.0021556740296467614,0.1324489182092643,0.0023417078703614758,0.0005034506312516893,1.4352759224280615e-05,0.0004245104555181459,1.3248700822412875e-05,0.0069379029973368755,0.0009715713936436108,3.6433927261635403e-05,4.9682628084048285e-06,1.2641468701385617e-05,3.256972285509832e-06,2.37372556401564e-05,2.2081168037354792e-07,2.0149065834086246e-05,1.6560876028016093e-07,879336
0.48799906315350605,0.2378918740583099,0.00040366619854087125,0.1897021761224636,0.0009263814122647999,0.006640591225066944,7.92469134681937e-05,0.480148759576678,0.00020072550038968088,0.048709126081924105,0.0014500970378810232,0.4756519081208138,0.000244529249673723,0.06589684551347609,0.0018508334587373173,0.392152529530445,0.0004715512912322905,3.2156096538040724e-07,1.4291598461351434e-08,7.145799230675717e-07,2.858319692270287e-08,0.1897021761224636,0.0009263814122647999,0.12617480617588728,0.0011242485929622106,6.081075145305035e-05,7.860379153743288e-07,6.459802504530847e-05,5.716639384540573e-07,0.005576724635603943,0.00032163242337271403,3.5014416230311013e-06,2.143739769202715e-07,2.5581961245819064e-06,2.4295717384297435e-07,2.9726524799610982e-06,1.4291598461351434e-08,2.6296541168886633e-06,7.145799230675717e-09,6772268
