Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Population
0.4891291536323655,0.23824054328948197,0.0003934392617381522,0.1877857307118517,0.0007373085527801309,0.0035355819965896046,3.401860734051114e-05,0.47885210677689677,0.0002122454163244823,0.08030626840843005,0.0014423377954371603,0.4759818571217669,0.0001894299292961094,0.08326128322500845,0.0015145186299596585,0.38504014431948075,0.00031573360076035304,6.496786665029946e-07,1.534674015361405e-08,6.803721468102229e-07,1.534674015361405e-08,0.1877857307118517,0.0007373085527801309,0.12612723510827756,0.0009421363780303664,4.8649166286956536e-05,3.580906035843278e-07,3.739489017430623e-05,2.5577900256023417e-07,0.006653221102995786,0.00031558013335881687,2.7624132276505287e-06,1.534674015361405e-07,1.9797294798162126e-06,1.2788950128011708e-07,9656401
0.48469411067699364,0.24679913364061337,0.001135385960349311,0.2015037012110576,0.002293048480680159,0.054436726607785896,0.0013157542363288535,0.474714211805265,0.0005209840640843358,0.0463747676905967,0.0033271120230489305,0.4681059780765484,0.0004311592254491055,0.06100543740750301,0.004073017483075883,0.38905437128787307,0.0010390937333323441,2.8025349654191855e-06,3.592993545409212e-07,5.605069930838371e-06,5.74878967265474e-07,0.2015037012110576,0.002293048480680159,0.1348615755295166,0.002486351533423175,0.0004915215170119802,1.5809171599800535e-05,0.00041894304739471415,8.62318450898211e-06,0.006391935517282989,0.0008687858392799475,4.096012641766502e-05,5.748789672654739e-06,2.09830823051898e-05,5.030190963572897e-06,683932
0.48794846268097763,0.23813835659081145,0.00019482100916131377,0.1913977257146221,0.000674894490268763,0.0029884256969766178,1.8822264237252417e-05,0.480438929114213,0.00023293080708887428,0.0591714040423699,0.0011344538182187574,0.4747850170179034,0.0001738415865508032,0.07524811323714076,0.001363535578014171,0.3864363540882969,0.00025632117141067336,4.821883422577023e-07,8.459444601012321e-09,4.99107231459727e-07,1.2689166901518481e-08,0.1913977257146221,0.000674894490268763,0.13091823775359768,0.0007861784839950801,4.073222575387433e-05,2.9608056103543124e-07,2.89735977584672e-05,1.6918889202024642e-07,0.006151327438849115,0.0002344535071170565,2.241752819268265e-06,8.459444601012321e-08,1.734186143207526e-06,7.61350014091109e-08,11544951
0.4900421927190003,0.24181563824664493,0.0005233002210574426,0.1866735776615016,0.000982767455229611,0.008590747592141661,0.00010395657864173245,0.47903478035194286,0.00024855783464714973,0.0903498609944263,0.0016497570324798241,0.4750801314072974,0.0002981912387354957,0.08032664906801835,0.002051904849857052,0.381784182661013,0.00043289186820360517,1.0682254948147944e-06,3.9081420542004676e-08,1.6544468029448646e-06,6.513570090334114e-08,0.1866735776615016,0.000982767455229611,0.1265427737441714,0.0012034472098901307,9.731273714959164e-05,1.4329854198735049e-06,8.584885379060361e-05,1.1724426162601403e-06,0.006455859859333753,0.00045920669136855494,7.164927099367524e-06,5.210856072267291e-07,4.585553343595216e-06,4.2989562596205146e-07,3791508
0.485096031344595,0.2403627845748776,0.00044504489693311585,0.1904439610531191,0.001031614576536615,0.009093725455050715,0.00011890608972574162,0.48006052903261753,0.0001114507663529268,0.08232496607936193,0.0020542574927432324,0.4758668464547026,0.00032411702459779734,0.07536295766328387,0.002183904302582351,0.38817834383495936,0.0004428967529104404,1.604789946351667e-06,5.054456523942259e-08,1.389975544084121e-06,6.318070654927823e-08,0.1904439610531191,0.001031614576536615,0.11911761873126861,0.0011150131091816622,0.00015517181528502732,2.400866848872573e-06,0.00010311091308842207,8.845298916898952e-07,0.00617566134236575,0.00048472238064606256,6.697154894223492e-06,5.054456523942258e-07,3.7529339690271266e-06,4.928095110843701e-07,3871859
0.4880523914220158,0.23777809843293793,0.0001851657862138363,0.1895445615356869,0.0005457437066924599,0.003039376188059963,2.2080117601193668e-05,0.4802329577748313,5.226267835691232e-05,0.048813571986583246,0.0009597363116637101,0.47228238742919804,0.00015728723772954654,0.06329060269287963,0.0011229371808899242,0.39450695878850367,0.0002218379815340797,3.686419634286247e-07,7.680040904763015e-09,3.5712190207148024e-07,1.1520061357144522e-08,0.1895445615356869,0.0005457437066924599,0.13292914319559113,0.0006022304075469919,3.717139797905299e-05,2.3040122714289044e-07,2.9299356051670903e-05,2.3040122714289044e-07,0.005560004013207709,0.00020463468990741053,1.8432098171431235e-06,7.680040904763015e-08,1.428487608285921e-06,8.064042950001166e-08,12742886
0.4893245815948665,0.23618299960047714,0.0005934806718834181,0.18696500148421275,0.001982141789806404,0.03960240289209217,0.0011060955356950158,0.48182218653909986,0.0005014609592499672,0.058643512216865486,0.0033879985105952372,0.47041592488676254,0.00038434496135284786,0.06608130757537936,0.004191079639032627,0.39881575828349314,0.000857921159198739,5.065731655073811e-06,3.2532221638088694e-07,4.275663415291657e-06,4.647460234012671e-07,0.18696500148421275,0.001982141789806404,0.11363783865798423,0.002348361656246603,0.0007226800663889703,1.3477634678636745e-05,0.00040339954831229984,6.506444327617739e-06,0.005917146369944933,0.0009564473161598077,2.2307809123260822e-05,3.7179681872101367e-06,1.840394252669018e-05,3.485595175509503e-06,1051302
0.48916072045818304,0.23770967609977553,0.00045568226462302207,0.18583828458697355,0.0011279692269239936,0.006976612583514085,9.094654135333295e-05,0.4786652574718658,0.0002457244719395736,0.08390662491272838,0.0020483018025911903,0.47413164623990206,0.00033719854543532725,0.08606739656808367,0.00236977989018238,0.3877687261656343,0.00047024215175383406,1.3504822845970555e-06,4.220257139365798e-08,1.4559887130812005e-06,5.275321424207248e-08,0.18583828458697355,0.0011279692269239936,0.12767965949437285,0.0011695387597467468,8.841438706971348e-05,1.0550642848414496e-06,7.680867993645752e-05,8.440514278731597e-07,0.006715273160158858,0.0004484023210576161,5.908359995112117e-06,4.2202571393657983e-07,4.937700853057983e-06,3.6927249969450734e-07,4679230
0.4897665957391148,0.24664599763865824,0.0014198776088009924,0.19132955754757944,0.0020815273774987086,0.04335215664894285,0.0012393186057384244,0.47877589124040254,0.00039830956157323996,0.05931813148453525,0.004133061565119915,0.4728282416876937,0.0006160601200839118,0.06824050560929484,0.004558364997582907,0.3823825778844883,0.0010887527925533592,3.599182785300361e-06,3.5991827853003606e-07,5.518746937460553e-06,5.398774177950542e-07,0.19132955754757944,0.0020815273774987086,0.1300630684486016,0.002205099319794021,0.00046609417069639676,1.7396050128951745e-05,0.00035451950435208557,9.597820760800963e-06,0.00648092846873085,0.0009315884775952434,3.419223646035343e-05,4.798910380400481e-06,2.1895028610577194e-05,3.899114684075391e-06,824082
0.4882537539837287,0.23771975795616318,0.00042335980777387345,0.1874598364515249,0.0009828214985984189,0.005146909303108678,6.421059493812739e-05,0.48077652237150187,0.00015031116542334367,0.0690157133949745,0.0016997373994985159,0.47582815898695185,0.000274507974053669,0.0841393822900606,0.002233929609779229,0.38601858176780957,0.00037504824770678955,8.679183287091383e-07,2.3042079523251454e-08,1.0292128853718984e-06,3.072277269766861e-08,0.1874598364515249,0.0009828214985984189,0.1277121082823926,0.001185361377607799,6.421059493812739e-05,6.912623856975437e-07,5.353443142568755e-05,3.840346587208576e-07,0.007419856834213946,0.0004285058722007329,4.762029768138635e-06,3.072277269766861e-07,3.2412525196040383e-06,2.3042079523251456e-07,6403353
0.49341726876575936,0.24481684864459344,0.00014448658385085312,0.17071656419421735,0.000396400388442085,0.0014750681449760027,9.982780468873168e-06,0.4840857328560063,8.845798427212857e-05,0.11478193168800803,0.0010967188116283186,0.4816140081333776,0.00015528986682401724,0.08624030275344753,0.0010416474649712667,0.3735866679542057,0.0001995970020557283,1.7191481042286475e-07,3.907154782337835e-09,2.695936799813106e-07,3.907154782337835e-09,0.17071656419421735,0.000396400388442085,0.10853886488327562,0.0005356709206585171,1.98483462942762e-05,1.1721464347013505e-07,1.5648154903263027e-05,7.814309564675669e-08,0.007720244813290886,0.0002087592800203105,1.2112179825247288e-06,3.9071547823378346e-08,7.013342834296413e-07,2.930366086753376e-08,25674681
0.4996698580355489,0.25156521156372863,0.0003723495332652915,0.158374527796901,0.0008971302191046294,0.013602185801477653,0.00019220362567778218,0.49497004746946716,0.00019832246769374155,0.0759319499629893,0.0029652988204988922,0.49133869469893693,0.0003482340970847458,0.06465132480874329,0.002644239580602672,0.3577269405746818,0.0004652119591545571,1.6736832573065303e-06,7.19863766583454e-08,1.7456696339648755e-06,8.998297082293174e-08,0.158374527796901,0.0008971302191046294,0.11070460927591974,0.0011278465562946263,0.00021739885750820306,3.059421007979679e-06,0.0001432528895501073,2.1595912997503614e-06,0.00983243922182175,0.0006491371515166296,1.4037343448377351e-05,8.998297082293174e-07,2.843461878004643e-06,4.6791144827924503e-07,2817222
0.4836608014937514,0.23811540117249083,0.0007819425060893291,0.1985160400686587,0.0021070723459541505,0.059845645181953365,0.0016403793877743534,0.47896760111629433,0.00023489182001102375,0.038540802572861396,0.0032027190590318863,0.4642590462290251,0.0008692542681329004,0.05899493500487397,0.004056519917953535,0.3968072330332937,0.0011845038160424324,6.258630730556883e-06,4.6360227633754686e-07,6.490431868725657e-06,6.954034145063203e-07,0.1985160400686587,0.0021070723459541505,0.13973513478136057,0.0029902346823771774,0.0008924343819497778,1.9316761514064453e-05,0.0006359077890430018,1.5453409211251563e-05,0.005319836120973351,0.0009403399505046576,3.5542841185878595e-05,6.181363684500625e-06,2.82024718105341e-05,6.258630730556883e-06,626431
0.4919964757674257,0.24168492423086788,0.0003562776292855486,0.18348708691223511,0.0008953843569241355,0.005779287883619752,5.4382766679793763e-05,0.478679687373268,0.0003213304173267183,0.06254508655361671,0.001315609253004526,0.47703772020928653,0.00017185444758000218,0.05284809358761573,0.0013516600611304774,0.391521218126149,0.0003159963691856337,4.843560955697528e-07,1.839326945201593e-08,4.7209391593507556e-07,1.839326945201593e-08,0.18348708691223511,0.0008953843569241355,0.12416928341666914,0.0010182513968636018,8.129825097791042e-05,7.970416762540236e-07,6.247580523868078e-05,6.744198799072508e-07,0.006466889606634281,0.00037080831215264117,3.1881667050160945e-06,1.839326945201593e-07,1.9496865619136885e-06,1.71670514885482e-07,8096604
0.48782694168357255,0.24291351362203623,0.00023695188802178602,0.18855345227843015,0.0007048523042650503,0.006052471623252452,7.015974706383774e-05,0.4801299834528527,0.000219520445710049,0.06839410831582192,0.0016966362751303524,0.4785272310454428,0.00021445737117966896,0.06428064957843273,0.001972429177763768,0.386448060076503,0.00035672976548334817,7.811600704014924e-07,2.16988908444859e-08,6.654326525642341e-07,2.8931854459314535e-08,0.18855345227843015,0.0007048523042650503,0.11897783935612596,0.0008330927491559619,0.00010082751279071114,7.956259976311496e-07,6.567530962264398e-05,5.786370891862906e-07,0.006844987446529225,0.00039231594646830506,4.122789260452321e-06,2.16988908444859e-07,2.184355011678247e-06,1.6635816314105854e-07,6830038
0.483293048334816,0.23804223687045098,0.0007319884808053642,0.1934086657580954,0.001492130364718627,0.015777114965734706,0.0003133369494045754,0.4753159901079197,0.0002048942115074844,0.06938275856112412,0.00267744077149284,0.46921295794530743,0.00048277872736878007,0.08511373322732088,0.003394049152452223,0.39457333339275846,0.0007439797450920617,2.3200489598175715e-06,1.5640779504388123e-07,3.440971490965387e-06,1.8247576088452808e-07,0.1934086657580954,0.001492130364718627,0.14426768267223358,0.0015208051271433385,0.00012799371227757613,2.867476242471156e-06,0.00014884808495009363,3.1281559008776245e-06,0.005281369879315056,0.0006696860424462182,1.2512623603510498e-05,1.5640779504388122e-06,1.0062234814489694e-05,1.4076701553949312e-06,1855364
0.4870004028503993,0.24184654449970203,0.00029214648470330036,0.1950665672433168,0.0008022475963952668,0.00639273671346223,5.716281540181741e-05,0.48035608129070756,7.461972309937841e-05,0.045285272321320014,0.0011609699349647556,0.47371569609255537,0.0002697263385427073,0.06259490875345208,0.0015261102543054066,0.3861029848546516,0.0003594924962620283,7.616003848445732e-07,1.7114615389765693e-08,7.787150002343389e-07,3.4229230779531385e-08,0.1950665672433168,0.0008022475963952668,0.13401077585186635,0.001035519804157773,9.327465387422301e-05,7.701576925394561e-07,6.118475001841234e-05,4.278653847441423e-07,0.006308789524975429,0.0003244931077899575,4.620946155236736e-06,2.5671923084648534e-07,2.764010385447159e-06,2.481619231516025e-07,5711767
0.485998024552298,0.24715159788436877,0.002093082233792716,0.19183257957043132,0.0030780621085187,0.06820469034641044,0.0033217240880182223,0.4778616086290808,0.0007025730574968558,0.07132149729265876,0.00515995138918953,0.4745123326564548,0.0007327079312865493,0.05301757495279888,0.005579256633063266,0.3808238710406915,0.0016918579141927959,5.424277282144842e-06,6.026974757938713e-07,6.199174036736963e-06,1.0331956727894937e-06,0.19183257957043132,0.0030780621085187,0.13369379806617251,0.0029248047503882585,0.000738734906044488,4.04668305175885e-05,0.0005966705010359326,2.0663913455789875e-05,0.007158324019643209,0.0013397103890503768,5.510376921543967e-05,1.0331956727894938e-05,2.3763500474158358e-05,6.371373315535212e-06,568158
0.48001609527073447,0.23023261509989112,0.0003418799566170035,0.17015949641584008,0.0012174073143962705,0.004155176236212694,8.447052870016494e-05,0.4765989722188745,0.00011232645877533385,0.03829403713236378,0.0013152899575770722,0.47532159727723305,0.00024399731343620166,0.2140511569042812,0.0027800476140297037,0.3792909865585123,0.0003542603699837452,2.450290145500968e-06,6.448131961844652e-08,5.313260736559994e-06,7.737758354213583e-08,0.17015949641584008,0.0012174073143962705,0.1199134598042795,0.0012608677238191033,3.3530286201592196e-05,7.737758354213584e-07,5.532497223262712e-05,1.1606637531320375e-06,0.005895140164796855,0.0004511113120506519,6.3191693226077596e-06,5.158505569475722e-07,6.822123615631642e-06,5.158505569475722e-07,3706690
0.4877540287530869,0.23606145767542047,0.0005411996525369269,0.18732738868237536,0.001159379852385355,0.0068474095276130145,9.617490541423715e-05,0.479357969666169,0.00021885630535129993,0.06844606541985314,0.001924615240237812,0.4760366348122438,0.00020687252621837493,0.09063829789737551,0.002417473546441923,0.38682978917655114,0.00046513312227793675,1.1780664232366956e-06,4.06229801116102e-08,1.5132060091574798e-06,5.077872513951275e-08,0.18732738868237536,0.001159379852385355,0.13092959137637442,0.0012402195828074593,7.860546651596573e-05,1.3202468536273313e-06,6.976996834169051e-05,7.109021519531785e-07,0.007170057547149479,0.0005033187235828503,6.093447016741529e-06,4.06229801116102e-07,4.082609501216825e-06,3.5545107597658924e-07,4822023
0.49282778200641153,0.25429471129085335,0.0009717200752702111,0.17547559787318134,0.0023048518276584658,0.06296677896868492,0.0019304838828701528,0.476839747701299,0.0012738056846349154,0.09591729528947922,0.0039196119246688935,0.48201407186350975,0.0006259923011214413,0.050396471693224525,0.003981665627721237,0.37823982309524923,0.0010821893048798773,6.000797657809024e-06,4.773361773257177e-07,4.705170890782075e-06,6.819088247510254e-07,0.17547559787318134,0.0023048518276584658,0.11068198516298842,0.002636941425312215,0.0009178492781148801,2.6594444165289987e-05,0.0007153223571638255,2.5230626515787936e-05,0.008785031389267459,0.0014476924349464267,4.9097435382073826e-05,8.182905897012304e-06,2.42077632786614e-05,5.250697950582895e-06,731449
0.49039145513445664,0.24423207978736078,0.00033519828179087827,0.17823190878014167,0.0009176156980643994,0.005492228764292789,7.110954296624365e-05,0.48250699543694947,0.00013518378008582703,0.08283580919517708,0.0020478791889778527,0.4793425451265017,0.00029207866531134755,0.09104298518023106,0.002881978998281898,0.3815903745674055,0.0003702235141242515,8.396977946013877e-07,3.0259379985635594e-08,1.0666431444936547e-06,4.538906997845339e-08,0.17823190878014167,0.0009176156980643994,0.11358826577767861,0.0011397951956089287,7.988476316207796e-05,9.834298495331568e-07,6.430118246947564e-05,6.051875997127119e-07,0.00640712111815848,0.00048725166621869714,4.1606647480248946e-06,3.0259379985635595e-07,2.988113773581515e-06,2.6476957487431143e-07,6553255
0.4884899062819096,0.240730145045374,0.0006361387816027909,0.18748652614995315,0.0013030370181445563,0.010417645452196672,0.00020168226400527585,0.4797164783966941,0.00018206271977392997,0.08185506627571093,0.002473725246389525,0.47496971256397635,0.00034566976658447526,0.09242401499274255,0.002926637436950425,0.38262168173829925,0.0005021273184632589,1.562912845547892e-06,6.650692959778265e-08,2.4773831275174034e-06,1.1638712679611961e-07,0.18748652614995315,0.0013030370181445563,0.12486410004265298,0.001537806479624729,0.00011206417637226375,1.662673239944566e-06,0.00010624482003245776,1.662673239944566e-06,0.006083056315661189,0.0006251651382191568,8.8121681717062e-06,8.31336619972283e-07,5.9856236638004376e-06,7.149494931761634e-07,2949131
0.4936112988090244,0.2455580770667188,6.316175454712736e-05,0.16329000308463873,0.0002913848307430197,0.0011783209676824243,6.705125093951734e-06,0.48666883585945214,6.857038084361577e-05,0.0880781565476214,0.00072590836710497,0.48378958704518255,0.00010389015111390451,0.08013152253954521,0.0009409700161144922,0.38673376564276285,0.00014773538317357327,1.610801536242311e-07,1.309594744912448e-09,1.6238974836914355e-07,2.619189489824896e-09,0.16329000308463873,0.0002913848307430197,0.08962040079896755,0.00033900169566803627,2.2786948561476597e-05,1.1786352704212032e-07,1.537464230527214e-05,5.238378979649792e-08,0.006793156052704748,0.00016436723643396134,7.07181162252722e-07,1.309594744912448e-08,4.4395261852531985e-07,1.4405542194036929e-08,38041430
0.48857069622254967,0.24531065225395274,0.00040265483047799677,0.18861738683146054,0.000864796016039653,0.008484587522277523,0.00010474563647957373,0.47979469239896344,0.00024157380154359303,0.07253124488329747,0.0018225931714877881,0.4776217694733794,0.00030115564034327764,0.06437464392556629,0.0020644534241794567,0.3838705099918039,0.0004097206254638568,8.87998559033761e-07,2.8645114807540674e-08,8.689018158287338e-07,3.8193486410054234e-08,0.18861738683146054,0.000864796016039653,0.12143657197563154,0.0010389583140695002,0.00012470173312882708,1.3367720243518982e-06,8.593534442262202e-05,1.145804592301627e-06,0.00718619995176773,0.0004821927659269347,5.729022961508135e-06,3.8193486410054233e-07,2.788124507933959e-06,2.9599951967792034e-07,5187582
